experiment,subtask,model,provider,api_model,length,position,density,interference_type,similarity,distance,hops,hop_distance,chain_type,implementation,n_samples,n_success,accuracy,f1,rouge_l,mean_latency,p50_latency,p95_latency,error_rate,effective_context_length,effective_context_length_abs80,middle_drop,relative_middle_drop,density_accuracy_slope,density_accuracy_pearson,critical_density_threshold,top_error_type
longbench,2wikimqa,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,,,,,,,,,,,200,191,0.48492084525949963,0.7460320696299994,,1.4445270730048652,1.1268491999944672,2.9236912199470693,0.045,,,,,,,,
longbench,2wikimqa,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,,,,,,,,,,,200,165,0.5900897859349417,0.89407543323476,,1.2471520604996476,0.9397038500756025,2.8476120649836965,0.175,,,,,,,,
longbench,2wikimqa,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,,,,,,,,,,,200,200,0.6354117826617827,0.8886878079185772,,3.4761182829993778,2.469540349964518,8.667382190085487,0.0,,,,,,,,
longbench,2wikimqa,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,,,,,,,,,,,200,200,0.6223061278998779,0.8827037275175573,,4.051082920001936,0.9078644000110216,3.0449520000140216,0.0,,,,,,,,
longbench,2wikimqa,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,,,,,,,,,,,200,200,0.6156419179436867,0.8987473254652361,,2.2302507529978173,1.481078399985563,4.285046664916453,0.0,,,,,,,,
longbench,2wikimqa,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,,,,,,,,,,,200,200,0.44329263331893737,0.7577651851605767,,4.718529627996031,1.613092850020621,10.54198608003208,0.0,,,,,,,,
longbench,2wikimqa,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,,,,,,,,,,,200,200,0.6148846292347626,0.8198461723130168,,12.645014691007091,6.821008550003171,28.773098795022836,0.0,,,,,,,,
longbench,2wikimqa,qwen3_8b,siliconflow,Qwen/Qwen3-8B,,,,,,,,,,,200,200,0.24965219560520535,0.4895141090298144,,3.5663194035028574,2.4989104500273243,10.187359625042884,0.0,,,,,,,,
longbench,2wikimqa,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,,,,,,,,,,,200,200,0.7515926224410232,0.8947531219535991,,13.60330443900486,9.038637550082058,45.538206525024776,0.0,,,,,,,,
longbench,gov_report,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,,,,,,,,,,,200,159,0.03118143387539504,,0.03922192940301263,1.830457492499263,1.6135535999783315,4.019064005010297,0.205,,,,,,,,
longbench,gov_report,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,,,,,,,,,,,197,138,0.04254442432733591,,0.06073370719192156,1.8000539299484748,1.513148199999705,4.7225142000010205,0.29949238578680204,,,,,,,,
longbench,gov_report,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,,,,,,,,,,,197,197,0.07334714931058406,,0.07334714931058406,6.432101755330888,5.122630600002594,16.565799239976315,0.0,,,,,,,,
longbench,gov_report,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,,,,,,,,,,,200,200,0.07873755220643883,,0.07873755220643883,50.87769084349857,2.1408339999616146,12.580696920031938,0.0,,,,,,,,
longbench,gov_report,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,,,,,,,,,,,200,200,0.0523281221705779,,0.0523281221705779,3.6492163980024634,2.8703642999753356,9.722481605055519,0.0,,,,,,,,
longbench,gov_report,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,,,,,,,,,,,197,197,0.12916605671690307,,0.12916605671690307,7.412465944671105,5.808328700019047,17.44786595995538,0.0,,,,,,,,
longbench,gov_report,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,,,,,,,,,,,197,197,0.06154119192572106,,0.06154119192572106,18.310923533508234,14.64205460017547,40.14484085999429,0.0,,,,,,,,
longbench,gov_report,qwen3_8b,siliconflow,Qwen/Qwen3-8B,,,,,,,,,,,197,197,0.13248006884819616,,0.13248006884819616,8.537433437565767,5.576723799924366,23.74073268000501,0.0,,,,,,,,
longbench,gov_report,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,,,,,,,,,,,197,197,0.07251335554809757,,0.07251335554809757,41.94011268223433,40.77895649999846,64.65902676002588,0.0,,,,,,,,
longbench,hotpotqa,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,,,,,,,,,,,200,141,0.33392873773833787,0.6956848702882039,,1.5045584290038096,1.7235474499757402,3.4947414500289606,0.295,,,,,,,,
longbench,hotpotqa,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,,,,,,,,,,,200,135,0.4614791969487761,0.8625779382220113,,1.5296529190044383,1.158659950015135,4.282486345060171,0.325,,,,,,,,
longbench,hotpotqa,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,,,,,,,,,,,200,200,0.6485822186938655,0.8478198937174711,,7.033913163499092,4.038496299996041,9.3704627300147,0.0,,,,,,,,
longbench,hotpotqa,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,,,,,,,,,,,200,200,0.6639426022444047,0.8567001319282642,,33.64732235950243,1.5086364499875344,9.588738810003276,0.0,,,,,,,,
longbench,hotpotqa,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,,,,,,,,,,,200,200,0.6125422384545857,0.8333908006184839,,2.880750499499263,2.0713134999969043,6.255662555020554,0.0,,,,,,,,
longbench,hotpotqa,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,,,,,,,,,,,200,175,0.531121335766021,0.8108722683450703,,2.243405016002944,2.268057699955534,4.102007900027094,0.125,,,,,,,,
longbench,hotpotqa,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,,,,,,,,,,,200,192,0.5539962989234903,0.7914232841764148,,30.77747563699959,5.504043199936859,40.23204150489765,0.04,,,,,,,,
longbench,hotpotqa,qwen3_8b,siliconflow,Qwen/Qwen3-8B,,,,,,,,,,,200,199,0.27668165815717277,0.4614097496038918,,4.645320239998401,3.031908599950839,16.08532419499243,0.005,,,,,,,,
longbench,hotpotqa,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,,,,,,,,,,,200,200,0.6449769131917472,0.8376323547944768,,24.833566147500534,12.890520449960604,92.80081738494926,0.0,,,,,,,,
longbench,multi_news,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,,,,,,,,,,,200,200,0.06760355641557907,,0.06760355641557907,1.2079038284986745,0.8558756499551237,2.396463725075592,0.0,,,,,,,,
longbench,multi_news,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,,,,,,,,,,,200,200,0.04333633486619799,,0.04333633486619799,23.67073849499575,0.9537672000005841,4.985452484968153,0.0,,,,,,,,
longbench,multi_news,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,,,,,,,,,,,200,200,0.06711673052458662,,0.06711673052458662,2.5794811004929943,2.0473135499632917,5.812085994979134,0.0,,,,,,,,
longbench,multi_news,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,,,,,,,,,,,200,200,0.030259380305897206,,0.030259380305897206,1.385001160503598,0.5813420000486076,2.163865360087948,0.0,,,,,,,,
longbench,multi_news,qwen35_9b,siliconflow,Qwen/Qwen3.5-9B,,,,,,,,,,,200,200,0.05590885058108755,,0.05590885058108755,1.9109914240060606,1.1293905000202358,4.752790110028585,0.0,,,,,,,,
longbench,multi_news,qwen3_14b_no_thinking,siliconflow,Qwen/Qwen3-14B,,,,,,,,,,,200,200,0.1387330792727182,,0.1387330792727182,3.0000011810066645,2.3571466500870883,6.83797895993339,0.0,,,,,,,,
longbench,multi_news,qwen3_14b_thinking,siliconflow,Qwen/Qwen3-14B,,,,,,,,,,,200,111,0.03017911645869648,,0.05437678641206573,5.339959432992618,3.0819472998846322,12.097624640131839,0.445,,,,,,,,
longbench,multi_news,qwen3_8b,siliconflow,Qwen/Qwen3-8B,,,,,,,,,,,200,200,0.11704721607604701,,0.11704721607604701,4.4847408559959145,2.45772844995372,17.874390830029736,0.0,,,,,,,,
longbench,multi_news,seed_oss_36b,siliconflow,ByteDance-Seed/Seed-OSS-36B-Instruct,,,,,,,,,,,200,200,0.09071252571642739,,0.09071252571642739,59.2066309684969,45.98753314994974,82.425214775058,0.0,,,,,,,,
longbench,multifieldqa_en,hunyuan_a13b,siliconflow,tencent/Hunyuan-A13B-Instruct,,,,,,,,,,,150,139,0.39272516918415173,0.4909064614801897,,1.8313639080004456,1.8046144000254571,4.040655184979551,0.07333333333333333,,,,,,,,
longbench,multifieldqa_en,qwen35_122b_a10b,siliconflow,Qwen/Qwen3.5-122B-A10B,,,,,,,,,,,150,139,0.47845312907912485,0.6105524446883367,,3.738664013997962,1.1735320999869145,6.054551435029136,0.07333333333333333,,,,,,,,
longbench,multifieldqa_en,qwen35_27b,siliconflow,Qwen/Qwen3.5-27B,,,,,,,,,,,150,150,0.5119908808619613,0.6020889668973296,,7.120033035998543,3.1349939999636263,16.529356570035453,0.0,,,,,,,,
longbench,multifieldqa_en,qwen35_35b_a3b,siliconflow,Qwen/Qwen3.5-35B-A3B,,,,,,,,,,,150,150,0.517954612272819,0.5981384380433296,,52.33571023133351,1.5317640000139363,11.593604709999681,0.0,,,,,,,,
